user_id,timestamp,source_ip,login_status,failed_attempts,location
USER_0059,2026-01-31 18:18:21.494302,126.151.21.175,failed,3,Remote
USER_0086,2026-01-21 18:18:21.494302,123.145.115.211,success,5,VPN
USER_0023,2026-01-05 18:18:21.494302,22.139.103.112,success,3,Remote
USER_0034,2026-01-16 18:18:21.494302,184.89.4.213,failed,4,VPN
USER_0052,2025-12-19 18:18:21.494302,242.238.120.216,failed,1,Office
USER_0055,2025-12-31 18:18:21.494302,75.246.38.186,success,0,Office
USER_0100,2025-11-23 18:18:21.494302,177.2.206.97,failed,4,Remote
USER_0039,2025-12-11 18:18:21.494302,213.197.71.158,failed,5,Office
USER_0060,2026-01-20 18:18:21.494302,242.121.20.216,success,3,VPN
USER_0062,2025-12-10 18:18:21.494302,213.58.212.253,failed,0,Remote
USER_0051,2025-11-18 18:18:21.494302,54.83.229.194,success,1,Remote
USER_0058,2026-01-12 18:18:21.494302,49.126.71.49,success,3,Remote
USER_0099,2026-01-05 18:18:21.494302,107.182.105.85,success,4,VPN
USER_0070,2025-11-30 18:18:21.494302,145.206.90.235,success,4,Office
USER_0028,2025-12-27 18:18:21.494302,112.212.152.166,failed,5,VPN
USER_0015,2025-11-28 18:18:21.494302,200.212.148.159,failed,3,VPN
USER_0067,2025-12-15 18:18:21.494302,93.102.233.30,failed,1,Office
USER_0006,2026-02-03 18:18:21.494302,55.38.11.27,failed,4,VPN
USER_0057,2025-12-19 18:18:21.494302,171.253.198.120,success,2,VPN
USER_0082,2025-11-18 18:18:21.494302,241.148.112.0,failed,0,VPN
USER_0051,2026-02-12 18:18:21.494302,228.55.120.214,success,3,Office
USER_0033,2026-01-11 18:18:21.494302,163.10.211.249,success,0,Office
USER_0077,2026-02-15 18:18:21.494302,208.62.104.67,success,1,Remote
USER_0082,2026-01-28 18:18:21.494302,223.123.200.189,failed,1,Remote
USER_0062,2025-12-19 18:18:21.494302,59.166.186.213,success,2,Remote
USER_0005,2025-12-17 18:18:21.494302,147.61.67.44,failed,1,Remote
USER_0095,2025-12-24 18:18:21.494302,13.59.2.214,failed,4,Office
USER_0071,2026-02-15 18:18:21.494302,124.218.202.125,failed,3,VPN
USER_0041,2025-12-08 18:18:21.494302,154.112.67.91,success,2,Remote
USER_0080,2025-12-08 18:18:21.494302,38.248.127.57,failed,0,VPN
USER_0005,2025-12-16 18:18:21.494302,118.185.46.15,failed,3,Remote
USER_0030,2026-02-05 18:18:21.494302,31.56.247.146,success,4,Office
USER_0002,2025-12-30 18:18:21.494302,26.44.108.85,failed,2,Remote
USER_0044,2026-01-17 18:18:21.494302,163.115.244.105,failed,0,Office
USER_0043,2026-01-14 18:18:21.494302,45.250.6.189,success,3,VPN
USER_0071,2025-12-27 18:18:21.494302,72.131.239.7,success,5,Remote
USER_0039,2026-02-13 18:18:21.494302,61.53.239.227,success,0,Remote
